"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[h]"     ,     "rms[k]"     ,     "rms[w]"     ,  "rms[rho*Y_0]"  ,"LinSolIter",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterSpecies","LinSolResSpecies", "Avg_TotalPress" ,  "Avg_Species_0" ,"Species_Variance","Avg_TotalPress(inlet_gas)","Avg_TotalPress(inlet_air)","Avg_TotalPress(outlet)","Avg_Species_0(inlet_gas)","Avg_Species_0(inlet_air)","Avg_Species_0(outlet)","Species_Variance(inlet_gas)","Species_Variance(inlet_air)","Species_Variance(outlet)"
          0,           0,         121,-6.004821524062885,-3.977715653959871, -5.22587545204473,-1.057504249211491,-4.056264952985538,-1.547429297733589,-6.592699199127802,           5,-1.242586539650389,               5,-3.547036315205662,                  5,-1.878659768691399, 1554.249371494691, 1.036404140464008,0.00798725634623151,          1456.010039490491,          40.32844524318106,       57.91088676101904,        0.9951794805719901,      0.004307091915511409,    0.03691756797650689,        0.0005122181756963283,         0.003850278560589687,      0.003624759609945494
          0,           0,         122,-5.989837428135518,-3.964389797458203,-5.242684831609251,-1.047088079491922,-4.101551978851449,-1.641914832933007,-6.629516621953544,           5,-1.134078447432684,               5,-3.518797576124311,                  5,-1.860869052621747, 1557.648737125495, 1.036524538392055,0.007987531700359096,          1457.439103116865,          41.86387610683683,       58.34575790179387,        0.9952720920660242,      0.004313846020630527,    0.03693860030539994,        0.0004982151831302878,         0.003862431398655327,      0.003626885118573482
          0,           0,         123,-5.985442283464375,-3.962733401668366,-5.161284287743445,-1.048562864203701,-4.150686668250482, -1.73930723671483,-6.684456078863643,           5,-1.105856074755177,               5,-3.495318470563342,                  5,-1.863196954300739, 1561.056434101055, 1.036625673801193,0.007987948962148057,          1458.930510720824,          43.34177243691136,       58.78415094331977,        0.9953456616416752,      0.004320535913230681,    0.03695947624628722,        0.0004843989062507487,         0.003874444664375231,      0.003629105391522078
          0,           0,         124, -6.00760529630132,-3.988153703120613,-5.082416224066622,-1.076503796536305,-4.189497816217149, -1.79255273583263,-6.741603657297912,           5,-1.099033710036625,               5,-3.512693454734868,                  5, -1.88514640842388, 1564.142805713666, 1.036711173287262,0.007988432607159351,          1460.324108523857,          44.62910683123245,       59.18959035857639,        0.9954056154285059,       0.00432695802543066,    0.03697859983332576,        0.0004712516259293792,         0.003885957061369275,      0.003631223919860697
          0,           0,         125,-6.047155066509973,-4.030945500549405,-5.089531772017232,-1.117328064983762,-4.221256584650639,-1.799384552418377,-6.800113798466298,           5,-1.079773040019403,               5,-3.531610574070464,                  5,-1.924627826631679, 1566.730593503244, 1.036783024752927,0.007988873370838508,           1461.53567975825,          45.65757315357317,       59.53734059142033,        0.9954552760767731,      0.004332970426122384,     0.0369947782500312,        0.0004590746464666711,         0.003896720746702063,      0.003633077977669774
          0,           0,         126,-6.095966945820359,-4.080882282338397,-5.110565109180551,-1.168391172479747,-4.240046390301471,-1.769139224416203, -6.84942462242228,           5,-1.074329242827786,               5,-3.553042067682731,                  5,-1.987042596641435, 1568.710601460441, 1.036840369921519,0.007989134169918657,          1462.511171485839,          46.39243919373846,       59.80699078086293,        0.9954947116347054,      0.004338480474768196,    0.03700717781204516,        0.0004480228989267922,         0.003906572362482525,      0.003634538908509341
          0,           0,         127,-6.152266053884202,-4.134529304516199,-5.155424877634289,-1.227245368571214,-4.249374702908772,-1.736164844081468, -6.88115021371021,           5,  -1.0905854629479,               5,-3.573621151668486,                  5,-2.064593068801835, 1570.020148042234, 1.036883452933476,0.007989114462488092,          1463.210501292791,          46.82272510204869,       59.98692164739429,        0.9955247537453525,      0.004343434536426369,    0.03701526465169671,        0.0004381710364263663,         0.003915419277145321,      0.003635524148916404
          0,           0,         128,-6.211600635310315,-4.187453548997132,-5.242227059146287,-1.287384102301081,-4.255961374292817,-1.722558279587184,-6.897507317965437,           5,-1.140503240394039,               5,-3.582152736247964,                  5,-2.089431647689191, 1570.659891831824, 1.036914991652356,0.007988767557258108,          1463.619228131181,          46.96225051504082,       60.07841318560182,        0.9955483845971502,      0.004347820481013795,     0.0370187865741917,        0.0004295281538534284,         0.003923244295408903,      0.003635995107995776
          0,           0,         129,-6.264114709969062,-4.232417030223949,-5.359827047775133,  -1.3371245496291,-4.265278983415422,-1.731602871655934, -6.90707555260077,           5,-1.222012224964998,               5,-3.577892830183462,                  5,-2.028447052162277, 1570.696792397194, 1.036938039087391,0.007988085865069262,          1463.755491575253,          46.84624933148353,       60.09505149045729,        0.9955685709473235,      0.004351668521634186,    0.03701779961843304,         0.000422020906265262,         0.003930106544810743,      0.003635958413993257
          0,           0,         130,-6.299016772567846,-4.264342636610555,-5.480809977007125,-1.368924352096186, -4.27994884277924,-1.754292643151441,-6.915920850890364,           5,-1.275755145795219,               5,-3.570351280577057,                  5,-1.949890012040591, 1570.222331712299,  1.03695372108808,0.007987081431323189,          1463.653910911829,           46.5173938214655,       60.05102697900432,        0.9955859727208073,      0.004355029503967427,    0.03701271886330527,        0.0004155198236008827,         0.003936101454375339,      0.003635460153346967
          0,           0,         131,-6.312941294550215,-4.282085855787462,-5.557452519138865,-1.384139959969937,-4.301916563324853,-1.785075634491971,-6.926356635113471,           5,-1.255796687768204,               5,-3.565313021490876,                  5,-1.889326113891352, 1569.304189531122, 1.036962163978551,0.007985787693690072,          1463.342434424565,          46.01300441893073,       59.94875068762644,        0.9955998787213831,      0.004357949424447392,    0.03700433583272023,        0.0004099007005817423,         0.003941313949421952,      0.003634573043686378
          0,           0,         132,-6.310452104638291, -4.28444219296203,-5.564822124497715,-1.384662539641917,-4.333507662790479,-1.829594120548386,-6.941633338836104,           5,-1.196670548936078,               5,-3.559450277669193,                  5,-1.851307279727608, 1567.998588401134, 1.036965398740894,0.007984276609840111,          1462.840122685362,          45.36876376617438,       59.78970194959779,        0.9956112520397919,      0.004360473473880504,    0.03699367322722111,        0.0004050628438154041,         0.003945827093675369,      0.003633386672349339
          0,           0,         133,-6.299241281461533,-4.274898157757126,-5.550225600457518,-1.374291699687505,-4.376800695878865,-1.901366729396496, -6.96560548599474,           5,-1.129964290398882,               5,-3.546017151716973,                  5,-1.835824048824869, 1566.400545831317, 1.036968276600373,0.007982671273704551,          1462.182187439694,          44.62972111404903,       59.58863727757415,        0.9956237501099012,      0.004362673900050323,    0.03698185259042172,        0.0004008823220375689,         0.003949773180850238,      0.003632015770816744
          0,           0,         134,-6.289626652390509,-4.265374752574486,-5.493354478328662,-1.364298809188898,-4.426161315254018,-1.989671062609364,-7.009302098266956,           5,-1.113032664036743,               5,-3.530589814223183,                  5,-1.837035644777026, 1564.686320841146,  1.03697606110267,0.007981099949132152,          1461.444138122705,          43.87168817440342,       59.37049454403758,        0.9956415404450629,      0.004364659084340388,    0.03696986157326674,        0.0003971734566764161,         0.003953350996825341,      0.003630575495630395
          0,           0,         135,-6.297385070557317,-4.274181882842055,-5.402523737192928,-1.377663099467938,-4.467487547282141,-2.051235350524605,-7.060993555135162,           5,-1.100788444331635,               5,-3.537130001981724,                  5,-1.852982717174578, 1563.042811476178, 1.036989949291518,0.007979659289483621,          1460.709833748492,          43.17566647910843,       59.15731124857797,        0.9956648475642536,      0.004366538349161123,    0.03695856337810279,        0.0003937191886194263,          0.00395675873694369,      0.003629181363920504
          0,           0,         136,-6.327095474371549,-4.306473043749201,-5.403430691532035,-1.410491090064945,-4.500070775219188,-2.071890868684844,-7.113464015570912,           5, -1.07346674317549,               5,-3.549888146114406,                  5,-1.893531898346167, 1561.600346001864, 1.037009628492546,0.007978414298922496,          1460.041716837153,          42.59186214132538,        58.9667670233854,        0.9956925632091306,      0.004368406191657439,    0.03694865909175772,        0.0003903260440026406,         0.003960164527484898,      0.003627923727434956
          0,           0,         137,-6.371158287072018, -4.35250933033355,-5.405656827652116,-1.456952966683177,-4.517593931041957,-2.053657242394385, -7.15576932280473,           5,-1.057382866178136,               5,-3.564232445814397,                  5,-1.966357092475828, 1560.443989019648, 1.037035227828955,0.007977426590133927,          1459.482386064981,            42.150343999638,       58.81125895502899,        0.9957242185791676,      0.004370333135721341,    0.03694067611406562,        0.0003868564251119853,          0.00396369289851209,      0.003626877266509852
          0,           0,         138,-6.426321863595216,-4.406952440054212,-5.427538102653349,-1.513981428895846,-4.522348344824209,-2.022800461237129,-7.178389452792962,           5,-1.059374642353798,               5,-3.580785955402537,                  5,-2.057836622489015, 1559.623689635015, 1.037066522910858,0.007976735064806199,          1459.059974519114,          41.86483326180752,       58.69888185409392,        0.9957592041291452,      0.004372367358342066,    0.03693495142337063,        0.0003832175635252638,         0.003967427194941089,      0.003626090306339846
          0,           0,         139,-6.487125428396187,-4.463178204181821,-5.486418650731899,-1.574225921419014, -4.52119976505465,-2.002982021647074,-7.182033353518046,           5,-1.090195213062063,               5,-3.591254511183064,                  5,-2.089720415127995, 1559.153835606378, 1.037102365106133,0.007976350857095447,          1458.787518088263,          41.73439654983706,       58.63192096827837,          0.99579618677781,      0.004374531776567707,    0.03693164655175508,        0.0003793605249221465,         0.003971404815827517,      0.003625585516345784
          0,           0,         140,-6.544148200544733,-4.512749345244126, -5.57711170629098,-1.623632632122625,-4.520844629249038,-2.002682401751537,-7.176059517574137,           5,-1.157837678915858,               5,-3.590722464642679,                  5,-2.040857533292037, 1559.015645559648, 1.037141312936491,0.007976263937180168,          1458.662165556203,          41.74625947421278,       58.60722052923234,        0.9958337353058198,      0.004376823832122876,    0.03693075379854784,        0.0003752848412004784,         0.003975617220141463,      0.003625361875838226
          0,           0,         141,-6.586403280671018,-4.549442149907189, -5.68051979940644, -1.65065262416005,-4.525203745719697,-2.018627288259683,-7.169971246369625,           5,-1.238301431176373,               5,-3.583654054597423,                  5,-1.979219732016069, 1559.170525265958, 1.037182518628838,0.007976452963213313,          1458.670662917342,           41.8809788111525,       58.61888353746331,        0.9958711994304703,      0.004379225326810852,    0.03693209387155702,        0.0003710263796789407,          0.00398002800415494,      0.003625398579379432
          0,           0,         142,-6.607716832137428,-4.571664162639562,-5.767117696080097,-1.656792439015687, -4.53652963987197, -2.04583065074182,-7.169759904898058,           5,-1.286094832715176,               5,-3.576626668411641,                  5,-1.930124547037804, 1559.579183617653, 1.037225755117762,0.007976889566671481,          1458.797736828216,          42.11781779065853,       58.66362899877782,        0.9959087333171748,      0.004381716055990381,    0.03693530574459719,        0.0003666305533631449,         0.003984598166288793,      0.003625660847019544
          0,           0,         143,-6.609412075343911, -4.57806459262877,-5.817532010266294,-1.650335868433009,-4.556210656854306,-2.086096361129816,-7.178986076819605,           5,-1.283687843366158,               5,-3.569449919392666,                  5,-1.894359812643699, 1560.205378364934, 1.037270302998254,0.007977534185770645,          1459.030406118222,          42.43559949848656,       58.73937274822546,        0.9959461266956174,      0.004384277188824227,    0.03693989911381253,          0.00036213546584052,         0.003989291965131513,      0.003626106754798612
          0,           0,         144, -6.59782744365585,-4.569665337747653,-5.845215401560975,-1.637496567479733,-4.584230039177848, -2.14660979537735,-7.199446642353084,           5,-1.219165801517393,               5,-3.557393761863987,                  5,-1.871068515860482,  1561.00088325264, 1.037314362054174,0.007978329662544343,          1459.352013194768,          42.80908968914326,       58.83978036872828,        0.9959821473001113,      0.004386882442415993,    0.03694533231164636,        0.0003575831826155336,         0.003994059995145514,      0.003626686484783296
          0,           0,         145,-6.583688649601973,-4.556967545212277,-5.832132372222526,-1.625339666544375,-4.621867300888475, -2.24237452396916,-7.239008337820088,           5,-1.139760256302895,               5,-3.534840181021698,                  5,-1.862928722300652, 1561.880061340828, 1.037354657713882,0.007979186371712783,          1459.726510912835,          43.20135051646176,       58.95219991153077,        0.9960141395193677,      0.004389482829619407,    0.03695103536489455,        0.0003530437051923871,         0.003998811440315128,      0.003627331226205268
          0,           0,         146,-6.584772724385525,-4.560666262748154,-5.724180113518592,-1.631981987903669,-4.656946630848519,-2.318501171556275,-7.292947112026615,           5,-1.126309643737308,               5,-3.531363725478192,                  5,-1.873311103665645, 1562.733808643026, 1.037389709963778,0.007980034235670775,           1460.10436652062,          43.56731528961357,       59.06212683279225,         0.996041163748372,      0.004392017446513136,    0.03695652876889254,        0.0003486209541063457,         0.004003434461116253,      0.003627978820448177
          0,           0,         147,-6.612846199607612,-4.591633940601748,-5.682925766632018,-1.662837041547437,-4.686902510465998,-2.355981907180448, -7.35031434714166,           5,-1.109356470578143,               5,-3.551292371887758,                  5,-1.901208380911441, 1563.487433371356, 1.037420364212618,0.00798083391552953,          1460.449003478899,          43.87717588952353,        59.1612540029336,        0.9960644864727903,      0.004394437774436543,    0.03696143996539099,        0.0003444106227475018,         0.004007842215479363,      0.003628581077302666
          0,           0,         148,-6.656653708442489,-4.638418458620936,-5.689063782825082,-1.707452511485303,-4.710828056013197,-2.352987730890027,-7.407542454690447,           5,-1.091534401427134,               5,-3.564747817072988,                  5,-1.947450866743846, 1564.100100601275, 1.037446955184538,0.007981547037934909,          1460.740410803049,          44.11588581297643,       59.24380398525004,        0.9960847457943635,      0.004396711110691848,    0.03696549827948279,        0.0003404719662468083,         0.004011976913446957,      0.003629098158241143
          0,           0,         149,-6.709969274900192,-4.692164526866089,-5.709089715828897,-1.763394468765042,-4.727744415939545,-2.327472176012517, -7.45436041968723,           5,-1.089934810364748,               5,-3.577889008076847,                  5,-2.015949208125821, 1564.547828023436, 1.037469436375987,0.007982141250042237,          1460.965923788385,          44.27679165003521,       59.30511258501588,        0.9961021011976158,      0.004398818103035779,    0.03696851707533515,        0.0003368351939382396,         0.004015804767632085,      0.003629501288471912
          0,           0,         150,-6.769217585016707,-4.747866522048934,-5.763545297600845, -1.82732727148781,-4.740573885261846,-2.306472405474834,-7.484990686784958,           5,-1.112023537132333,               5, -3.58855352064369,                  5,-2.082887831571123, 1564.821468407766, 1.037488172814023,0.00798259888084174,          1461.118113587042,           44.3599586079599,       59.34339621276428,         0.996117037100504,      0.004400750578063362,    0.03697038513545552,        0.0003335126065781253,         0.004019312580466038,      0.003629773693797576
          0,           0,         151,-6.827206679729842,-4.799020305579675,-5.857694643059293,-1.891193016959165,-4.752927729341042,-2.304330994043711,-7.502775805950979,           5,-1.165531322626944,               5,-3.589202147732372,                  5,-2.069614831587722, 1564.928854698735, 1.037503941495367,0.007982917325486141,          1461.197078270547,          44.37165412270296,       59.36012230548526,        0.9961303616384007,      0.004402511343356824,    0.03697106851360921,        0.0003304997297534217,          0.00402250721381979,      0.003629910381912929
          0,           0,         152,-6.873350188647001,-4.839140525796462,-5.974219648521928,-1.943497735281824,-4.767472668145174,-2.319968996555708,-7.515044813342473,           5,-1.230502838244726,               5, -3.58213632066436,                  5,-1.989548739626862,  1564.89073873088, 1.037517352311033,0.007983104013204919,          1461.209649358596,          44.32205625337332,       59.35903311891024,        0.9961426222520109,      0.004404112037145435,    0.03697061802187677,        0.0003277748901444613,         0.004025411431220071,      0.003629917691840388
          0,           0,         153,-6.899845753707456,-4.865903702036371,-6.079124152214884,-1.978229579088971,-4.785749345541486,-2.345385539555416,-7.526810935807245,           5,-1.248749656433305,               5, -3.57534265750565,                  5,-1.912044410296785, 1564.728156093916, 1.037528539241387,0.007983170922708855,          1461.164168480974,          44.22138342530094,       59.34260418764037,        0.9961537952888232,      0.004405566605813451,    0.03696917734675054,        0.0003253086270948331,         0.004028051728141185,      0.003629810567472837
          0,           0,         154,-6.906872329051607,-4.878471230922484,-6.129842685912996,-1.995944467266614,-4.809474870391652,-2.379456180675295,-7.541769079291026,           5,-1.215765908689959,               5,-3.570997162623876,                  5,-1.856084804156339, 1564.456002176481, 1.037537662264311,0.007983135363933618,          1461.066469976756,          44.07852100692688,       59.31101119279879,        0.9961638025173201,      0.004406887262054271,    0.03696697248493701,        0.0003230751218238663,          0.00403045098326717,      0.003629609258842583
          0,           0,         155,-6.899437773302938,-4.875326039133892,-6.134576131234569, -1.99776666539623,-4.839759097222997,-2.429891961303781,-7.564041784827435,           5, -1.15435723386884,               5,-3.564049838600128,                  5,-1.821009214866907, 1564.090814953217, 1.037545481083522,0.007983024518643075,          1460.921930273467,          43.90315805823178,       59.26572662151825,         0.996173118233784,      0.004408087870630911,    0.03696427497910719,        0.0003210508720337179,         0.004032635093225806,      0.003629338553383552
          0,           0,         156, -6.88579110320044,-4.862630632491749, -6.12938407022687,-1.989070788434835,-4.877458417441348,-2.511290394691683, -7.60044822872018,           5, -1.09094468453534,               5, -3.54919372962631,                  5,-1.806053601000951, 1563.663730622159, 1.037553476589505,0.007982878301296308,          1460.742918988783,          43.70904108711095,       59.21177054626424,        0.9961829131317689,      0.004409192103669198,    0.03696137135406682,        0.0003192015977141904,         0.004034647971205706,      0.003629028732376411
          0,           0,         157, -6.87906984656022,-4.856305715352843,-6.041521526135897,-1.986951032250468,-4.914354369573455,-2.592315279838165,-7.656570179022042,           5,-1.078393776173285,               5,-3.540296878216825,                  5,-1.805924986482625, 1563.226212788871, 1.037562796744254,0.00798273504805014,          1460.551688386393,          43.51877027307624,       59.15575412940191,        0.9961940674199814,      0.004410230478195321,    0.03695849884607699,        0.0003174792404523102,         0.004036546244120443,      0.003628709563477387
          0,           0,         158,-6.896681009994382,-4.875628854723924, -5.99489605869958,-2.012105998615708,-4.945632312324133,-2.640468425810995,-7.715504658399019,           5,-1.056364695431331,               5,-3.553761915597268,                  5,-1.824469791584744, 1562.822627018794, 1.037573431158525,0.007982621814224669,          1460.368902136903,          43.35060687931634,       59.10311800257508,        0.9962063358497125,      0.004411231559918689,    0.03695586374889412,        0.0003158313674867921,         0.004038381819334021,      0.003628408627403857
          0,           0,         159,-6.933749024622817,-4.915572709476565,-6.004047687774501,-2.053538569556457,-4.970368607919281, -2.64711409881666,-7.770002108512097,           5,-1.029774133111359,               5,-3.566335050951698,                  5,-1.872848817608151,  1562.48095989297, 1.037585271006931,0.007982559200963503,          1460.208285682989,          43.21507300840933,       59.05760120157127,        0.9962194271521007,      0.004412218022171175,    0.03695362583265897,        0.0003142164603300958,         0.004040195228341716,      0.003628147512291692
          0,           0,         160,  -6.9836609172881,-4.966739155626839,-6.015569262870123,-2.107447790665279,-4.986835653838663,-2.624935578620236,-7.804497773920146,           5,-1.018010431587019,               5,-3.578218458093557,                  5,-1.958455266587131, 1562.218381872046, 1.037598340585954,0.007982563858059646,           1460.07869659513,          43.11772261368053,       59.02196266323577,        0.9962332353957577,      0.004413206300521623,    0.03695189888967482,        0.0003126058038661128,         0.004042015543934243,       0.00362794251025929
          0,           0,         161, -7.04237267702276,-5.023030860172705,-6.052455594655971,-2.168160979270511,-4.997305664514198, -2.60020816677579,-7.811927826716194,           5,-1.029781840499228,               5,-3.590067962224114,                  5,-2.043561306895168, 1562.043442362526, 1.037612522646272,0.007982644902400327,          1459.985511738734,          43.06019794861396,       58.99773267517813,        0.9962475639130927,      0.004414206917369185,     0.0369507518158106,        0.0003109805750543699,         0.004043860885021334,      0.003627803442324623
          0,           0,         162, -7.10356660225276,-5.077431705531268,-6.127787806560082,-2.223443967876929,-5.005517503831815,-2.590552982134706,-7.801257194210722,           5,-1.079624804651445,               5,-3.594267028382906,                  5, -2.04789933189508, 1561.955879255612, 1.037627484253963,0.007982803314583896,          1459.930237881209,          43.04073753893107,         58.984903835472,        0.9962620496632417,      0.004415223547979815,    0.03695021104274158,        0.0003093325837536489,         0.004045736853110913,      0.003627733877719334
          0,           0,         163, -7.15729172088646,-5.122436696694217,-6.231251129891622,-2.256838370257504,-5.014857651391464,-2.599396673307929,-7.786367859135908,           5,-1.168287830868967,               5,-3.589026704570282,                  5,-1.998137313540599, 1561.947865168613, 1.037642894554354,0.007983034040066951,          1459.910690891241,          43.05508845856907,        58.9820858188023,        0.9962763798716685,      0.004416253940123974,    0.03695026074256138,        0.0003076642244702108,         0.004047638300110323,      0.003627731515486418
          0,           0,         164,-7.193523445144937,-5.154122955567877,-6.336791278335424,-2.263661537581823,-5.027352086415301, -2.62085527094734,-7.775682355502045,           5,-1.248184779081138,               5,-3.580991407844657,                  5,-1.948115248191072,  1562.00898983793, 1.037658641956303,0.007983329609798737,          1459.922998429751,          43.09819026208546,       58.98780114609386,        0.9962905074727932,      0.004417293410959882,    0.03695084107254993,        0.0003059840378598187,         0.004049555834455149,       0.00362778973748377
          0,           0,         165,-7.208655188644582,-5.171728116440072,-6.410785484902652,-2.253626901706314,-5.044457734497068,-2.651865558923799,-7.773121791294838,           5,-1.278875500839619,               5,-3.574535241897819,                  5, -1.91006346805049, 1562.130969507862, 1.037674702310203,0.007983681640575783,          1459.963921473647,          43.16532332756396,       59.00172470665146,        0.9963045137342886,      0.004418337912621093,    0.03695185066329359,        0.0003043002404443903,         0.004051481515871035,      0.003627899884260357
          0,           0,         166,-7.205830915094588,-5.173421587539838,-6.438343273553198,-2.235747164558537,-5.067289863999954,-2.698249030220173,-7.781402121843033,           5,-1.266241602941653,               5,-3.566158687793678,                  5,-1.883924383950543,  1562.30520515931,   1.0376908119542,0.00798407807478816,           1460.03064620964,          43.25131733396437,       59.02324161570628,        0.9963182657504597,      0.004419383289659461,    0.03695316291408093,        0.0003026193473467507,         0.004053407301913193,      0.003628051425528217
          0,           0,         167,-7.192294259494196,-5.162133115281784,-6.447096811927667,-2.215943415188014,-5.095890392473756,-2.770284887796854,-7.802602785877886,           5,-1.210444671211636,               5,-3.550495352958015,                  5,-1.869422586175542, 1562.517588025556, 1.037706410563453,0.007984499900284919,          1460.117992343477,          43.34937886566178,       59.05021681641726,        0.9963313511622023,       0.00442042225964718,    0.03695463714160355,        0.0003009508093813812,         0.004055319410196157,       0.00362822968070738
          0,           0,         168,-7.179262787626424,-5.150203650826419,-6.398190882432516,-2.202838745267308,-5.129167652394686,-2.868378916986059,-7.844429811713345,           5,-1.168586347741309,               5,-3.527610656534162,                  5,-1.868512454732254, 1562.743977515852, 1.037720739348981,0.007984923878886507,           1460.21560055358,          43.44926956225353,       59.07910740001826,        0.9963431605522316,      0.004421441859850482,    0.03695613693689934,        0.0002993118977002524,         0.004057193630175341,      0.003628418351010912
          0,           0,         169,-7.185510870926505,-5.158294252485464,-6.292671697072636,-2.213265366418467,-5.159768044464643,-2.938120174972242,-7.897227277726935,           5,-1.151782177367263,               5,-3.528138028857985,                  5,-1.883789735476443, 1562.957603817411, 1.037733580076017, 0.007985332423472,          1460.311316906333,          43.53966519190182,       59.10662171917659,        0.9963536053509607,      0.004422427508330357,    0.03695754721672539,        0.0002977263303136335,         0.004059003085804739,      0.003628603007353628
          0,           0,         170,-7.218701450268648,-5.194217003053875,-6.279074977543583,-2.246043558801905,-5.187715622882897,-2.962702598491672,-7.954621965302741,           5,-1.126365174176835,               5,   -3.542797112764,                  5,-1.916825561916404, 1563.140786727273, 1.037745083772238,0.007985712666670853,          1460.396335106576,           43.6136903800369,       59.13076124065998,        0.9963629371522581,      0.004423367511728713,    0.03695877910825134,        0.0002962150079084129,         0.004060726774466072,      0.003628770884296368
          0,           0,         171,-7.268000239771817,-5.246078684670831,-6.283871318198041,-2.294996617961623,-5.211547590657978,-2.948113155724021,-8.009960625924045,           5,-1.110047533228449,               5,-3.557170266143781,                  5,-1.970450927136445, 1563.283639921564, 1.037755338818511,0.007986054582055438,          1460.465575539755,           43.6679820432964,       59.15008233851228,        0.9963713142725348,      0.004424254429532904,    0.03695977011644375,        0.0002947906995206896,         0.004062351553956696,      0.003628912328578052
          0,           0,         172,-7.326950758509464,-5.304807528757851,-6.310579341361257,-2.356913880081825,-5.231822704419471,-2.922382274846164,-8.054366985969956,           5,-1.111478962661426,               5,-3.572080369866912,                  5,-2.043699322991604, 1563.381560499269, 1.037764422925429,0.007986351827771146,          1460.516295070549,          43.70159544813501,       59.16366998058438,        0.9963788588897726,      0.004425084721917446,    0.03696047931373866,        0.0002934592292393313,         0.004063871475178276,      0.003629021123353539
          0,           0,         173,-7.388471589833024,-5.362094971676334,-6.375711623965516,-2.426955531814783,-5.250364286123417,-2.908910287367346,-8.084315468063528,           5,-1.137304637941633,               5,-3.580091298515865,                  5,-2.091332548675127, 1563.434609152486, 1.037772504276684,0.007986602411899347,          1460.547684438448,          43.71550036417693,       59.17142434986138,        0.9963857599296502,      0.004425858131601341,    0.03696088621543269,        0.0002922214268000653,         0.004065286620686382,      0.003629094364412899
          0,           0,         174,-7.442583265242994, -5.40981590642036,-6.473527621846833,-2.495763584461079,-5.269162297941913,-2.915013344075154,-8.103348280465632,           5,-1.185857591698483,               5,-3.576598016376439,                  5, -2.04579363251271, 1563.446883735315, 1.037779774449966,0.007986808020432386,          1460.560853452773,          43.71202635189648,        59.1740039306461,        0.9963922054162343,      0.004426577111978768,     0.0369609919217531,        0.0002910736686249493,          0.00406660198763563,      0.003629132364171808
          0,           0,         175,-7.479845373239536,-5.444016984591149,-6.582277443532808,-2.552697928001822,-5.289707071104898,-2.935407770736947,-8.117390484483042,           5, -1.22316050928223,               5,-3.567584352058261,                  5,-1.958611712874189, 1563.424023479331, 1.037786328276881,0.007986972249189372,           1460.55789669702,          43.69386794215523,       59.17225884015564,        0.9963982629026735,      0.004427245548826256,    0.03696081982538094,        0.0002900091534627048,         0.004067825078746762,      0.003629138016979905
          0,           0,         176,-7.497027941846198, -5.46497660644784, -6.66652937361183,-2.592658872555934,-5.313419711976416,-2.964636212701411,-8.131704460017902,           5,-1.216814190802084,               5,-3.559777626583361,                  5,-1.885006621965271, 1563.370372160649, 1.037792181183258,0.007987099304031135,          1460.540575419605,          43.66331641489131,       59.16648032615255,        0.9964038998688202,      0.004427867209715093,    0.03696041410472263,        0.0002890206721266612,         0.004068963030043182,       0.00362911560186129
          0,           0,         177,-7.496589927639171,-5.470892747594905,-6.702304286791453,-2.614679115502402,-5.341721614252181,-3.006339570069967,-8.151598785943529,           5,-1.180425065852216,               5,-3.551823362245503,                  5,-1.832854929625364, 1563.289445121216, 1.037797428822764,0.00798719489932968,          1460.510108608893,          43.62256572615374,       59.15677078616915,        0.9964091480472215,      0.004428445566408858,    0.03695983520913356,        0.0002881021293935839,         0.004070022372821285,      0.003629070397114811
          0,           0,         178,-7.483546795524314,-5.460993836713674,-6.720045112077301,-2.619094559400213, -5.37518856164748,-3.071573505243584,-8.181831865486362,           5,-1.109496305513502,               5,-3.536573662829894,                  5,-1.799103315271438, 1563.186502658556, 1.037802334030964,0.007987267666202261,          1460.468257612082,          43.57439213896867,       59.14385290750521,        0.9964141949255081,      0.004428985177094465,    0.03695915392836139,        0.0002872469067020744,         0.004071011669543706,      0.003629009089956481
          0,           0,         179,-7.467620953053744, -5.44544938755183,-6.704998663412995,-2.613682363410242,-5.414133933326269,-3.175796118767524,-8.234447292211513,           5,-1.050180342868466,               5,-3.505217292223453,                  5,-1.784314743130374, 1563.072503485724, 1.037807351762189,0.007987329415034184,          1460.419527840661,          43.52358913617007,       59.12938650889296,        0.9964194163268001,      0.004429493887030984,    0.03695844154835781,        0.0002864444780864832,          0.00407194559097875,      0.003628939345968951
          0,           0,         180,-7.468666504019389,-5.447669261608297,-6.587742195598295,-2.626370297931437,-5.449691536757545,-3.256160651314669,-8.297435289102191,           5,-1.030166102224665,               5,-3.494775289762682,                  5,-1.787966832190284,  1562.96215252997,  1.03781267488081,0.007987390823180245,          1460.370405949927,          43.47657481480917,       59.11517176523333,        0.9964249365733523,      0.004429980288346915,    0.03695775801911116,        0.0002856812759172474,         0.004072840093293775,      0.003628869453969222
